ECG,EDA,Photosensor,RSP
0.132125854,14.56756473,5,1.133392334
0.130828857,14.56634403,5,1.136077881
0.123046875,14.56710697,5,1.139007568
0.096359253,14.56802249,5,1.142333984
0.040725708,14.56695438,5,1.144989014
-0.031021118,14.56771732,5,1.147521973
-0.098724365,14.56771732,5,1.150787354
-0.15057373,14.56725955,5,1.153442383
-0.179428101,14.56771732,5,1.157073975
-0.188491821,14.56512332,5,1.159454346
-0.184738159,14.55581546,5,1.162475586
-0.176528931,14.55474735,5,1.165313721
-0.161956787,14.55444217,5,1.168609619
-0.145584106,14.55520511,5,1.172149658
-0.131256104,14.55459476,5,1.175140381
-0.116531372,14.55520511,5,1.178955078
-0.100997925,14.55489994,5,1.182159424
-0.090133667,14.55489994,5,1.185272217
-0.079483032,14.55566288,5,1.189117432
-0.06791687,14.55505252,5,1.192565918
-0.060150146,14.55642581,5,1.19619751
-0.053771973,14.55642581,5,1.199707031
-0.045898438,14.55520511,5,1.203704834
-0.041015625,14.5565784,5,1.207305908
-0.034439087,14.55505252,5,1.211364746
-0.031951904,14.55566288,5,1.215637207
-0.029647827,14.55489994,5,1.219726563
-0.029251099,14.55062747,5,1.223724365
-0.025878906,14.54223514,5,1.228149414
-0.022125244,14.54345584,5,1.232452393
-0.021179199,14.54421878,5,1.236938477
-0.022842407,14.54284549,5,1.241516113
-0.017044067,14.54284549,5,1.246154785
-0.012863159,14.54284549,5,1.251037598
-0.009857178,14.54238773,5,1.255462646
-0.011169434,14.54177738,5,1.260620117
-0.007949829,14.54299808,5,1.265625
-0.005111694,14.54345584,5,1.270446777
0.000778198,14.54345584,5,1.275482178
0.006011963,14.54345584,5,1.280609131
0.011581421,14.54315067,5,1.285583496
0.01121521,14.54254032,5,1.290924072
0.014526367,14.54376102,5,1.295684814
0.01713562,14.54254032,5,1.300750732
0.016998291,14.53124881,5,1.306030273
0.016601563,14.53079105,5,1.311187744
0.019363403,14.53063846,5,1.316467285
0.017379761,14.53155399,5,1.32131958
0.011138916,14.52941776,5,1.326873779
0.018157959,14.52987552,5,1.331634521
0.016983032,14.53094364,5,1.337005615
0.020401001,14.5301807,5,1.342681885
0.030487061,14.53048587,5,1.34753418
0.041717529,14.53002811,5,1.353027344
0.037368774,14.53079105,5,1.358306885
0.018798828,14.53109622,5,1.364074707
0.002258301,14.53109622,5,1.369293213
-0.006393433,14.53033329,5,1.374969482
-0.007156372,14.53033329,5,1.380249023
-0.009216309,14.53079105,5,1.385559082
-0.008804321,14.52972293,5,1.391693115
-0.009750366,14.52865482,5,1.397186279
-0.014038086,14.51858402,5,1.402313232
-0.037216187,14.51843143,5,1.407928467
-0.056838989,14.51721073,5,1.413543701
0.048583984,14.51812625,5,1.419281006
0.286743164,14.51919437,5,1.424682617
0.578277588,14.5175159,5,1.430297852
0.46836853,14.51797367,5,1.435455322
-0.084243774,14.5201099,5,1.440795898
-0.384552002,14.51919437,5,1.446166992
-0.378295898,14.51858402,5,1.451385498
-0.258300781,14.51934696,5,1.456665039
-0.127593994,14.51843143,5,1.46182251
-0.029434204,14.51934696,5,1.467010498
0.013748169,14.51797367,5,1.472045898
0.027923584,14.51782108,5,1.476776123
0.035079956,14.51827884,5,1.481842041
0.044052124,14.51400638,5,1.486755371
0.045974731,14.50759769,5,1.491455078
0.048568726,14.5062244,5,1.496185303
0.050964355,14.50485111,5,1.500396729
0.055923462,14.50683475,5,1.504760742
0.061264038,14.50546146,5,1.509216309
0.068328857,14.50713993,5,1.513336182
0.077072144,14.50652957,5,1.516998291
0.086654663,14.50530887,5,1.521392822
0.097244263,14.50668216,5,1.52456665
0.109207153,14.50668216,5,1.528625488
0.120239258,14.50652957,5,1.531677246
0.131118774,14.50759769,5,1.534606934
0.13482666,14.50698734,5,1.537841797
0.132614136,14.50637699,5,1.53994751
0.103149414,14.50652957,5,1.542541504
0.046539307,14.50607181,5,1.5440979
-0.026519775,14.50652957,5,1.545257568
-0.090606689,14.50607181,5,1.547241211
-0.139083862,14.49920536,5,1.547851563
-0.167312622,14.49310184,5,1.547546387
-0.180770874,14.49340702,5,1.547576904
-0.179672241,14.49432254,5,1.547332764
-0.170120239,14.49386478,5,1.546081543
-0.155929565,14.49447513,5,1.545074463
-0.141647339,14.49416996,5,1.543395996
-0.126678467,14.49493289,5,1.541503906
-0.112319946,14.49340702,5,1.539459229
-0.09854126,14.4923389,5,1.536865234
-0.086334229,14.49340702,5,1.533599854
-0.074569702,14.49416996,5,1.531188965
-0.064178467,14.49478031,5,1.527526855
-0.055206299,14.49478031,5,1.524200439
-0.048614502,14.49386478,5,1.520812988
-0.040756226,14.49539066,5,1.516601563
-0.036483765,14.49539066,5,1.512664795
-0.033477783,14.48837162,5,1.509216309
-0.030532837,14.48211551,5,1.504455566
-0.025558472,14.4822681,5,1.500549316
-0.024536133,14.48257328,5,1.496520996
-0.021972656,14.4822681,5,1.491790771
-0.026657104,14.48257328,5,1.487518311
-0.030059814,14.48135257,5,1.483062744
-0.029449463,14.48150516,5,1.47857666
-0.028213501,14.48257328,5,1.474334717
-0.026473999,14.48272586,5,1.469696045
-0.020629883,14.48257328,5,1.465057373
-0.015258789,14.48272586,5,1.460113525
-0.014160156,14.4822681,5,1.455566406
-0.014099121,14.48364139,5,1.450317383
-0.012969971,14.48211551,5,1.445281982
-0.011276245,14.48150516,5,1.440490723
-0.006500244,14.48181034,5,1.435546875
-0.001663208,14.48196292,5,1.430480957
-0.001083374,14.47631717,5,1.425689697
-0.001083374,14.4696033,5,1.42074585
0.002105713,14.46914554,5,1.41595459
0.004333496,14.46990848,5,1.410919189
0.005905151,14.46975589,5,1.405944824
0.010055542,14.46914554,5,1.400817871
0.015594482,14.46914554,5,1.396270752
0.012817383,14.46792484,5,1.391296387
0.010147095,14.46899295,5,1.386627197
0.018890381,14.46990848,5,1.381652832
0.022094727,14.46853519,5,1.377075195
0.023986816,14.46914554,5,1.372650146
0.030456543,14.46945072,5,1.367614746
0.040130615,14.46899295,5,1.363128662
0.037139893,14.46914554,5,1.358795166
0.016220093,14.46945072,5,1.354125977
0.002105713,14.47036624,5,1.34967041
-0.005722046,14.46899295,5,1.344909668
-0.009567261,14.46411014,5,1.340820313
-0.012802124,14.45754886,5,1.336700439
-0.010467529,14.45648075,5,1.332427979
-0.00642395,14.45587039,5,1.32824707
-0.005874634,14.45770145,5,1.324768066
-0.040206909,14.45754886,5,1.320068359
-0.057174683,14.45678592,5,1.316955566
0.054260254,14.45678592,5,1.313262939
0.293807983,14.45739627,5,1.309814453
0.577514648,14.45739627,5,1.305725098
0.426544189,14.45693851,5,1.302703857
-0.110015869,14.45724369,5,1.298950195
-0.383758545,14.4570911,5,1.295776367
-0.36088562,14.45724369,5,1.292419434
-0.221343994,14.45693851,5,1.289337158
-0.085662842,14.45754886,5,1.286071777
-0.000244141,14.45815921,5,1.283325195
0.025054932,14.45648075,5,1.280303955
0.035415649,14.45724369,5,1.277526855
0.041275024,14.4570911,5,1.274780273
0.044998169,14.45770145,5,1.272094727
0.047225952,14.45754886,5,1.269073486
0.053161621,14.45434452,5,1.26663208
0.056900024,14.44503665,5,1.263793945
0.062271118,14.44503665,5,1.261444092
0.06578064,14.44457889,5,1.259307861
0.072540283,14.44427371,5,1.25680542
0.081161499,14.44518924,5,1.254486084
0.093322754,14.44473148,5,1.251800537
0.105773926,14.44534183,5,1.24987793
0.120300293,14.44488407,5,1.247344971
0.132263184,14.44488407,5,1.245239258
0.141876221,14.44457889,5,1.242797852
0.144134521,14.44473148,5,1.240509033
0.135223389,14.44412113,5,1.238342285
0.103591919,14.44457889,5,1.235931396
0.041992188,14.44518924,5,1.233154297
-0.031661987,14.43527103,5,1.230621338
-0.098358154,14.4331348,5,1.227478027
-0.144454956,14.4331348,5,1.224761963
-0.172363281,14.43343997,5,1.222045898
-0.183044434,14.4331348,5,1.219085693
-0.180297852,14.43328739,5,1.216003418
-0.169219971,14.43298221,5,1.213378906
-0.156036377,14.4331348,5,1.210113525
-0.142501831,14.43252445,5,1.207122803
-0.128128052,14.43389774,5,1.204345703
-0.114547729,14.43343997,5,1.201477051
-0.101516724,14.43252445,5,1.197998047
-0.089981079,14.43237186,5,1.194702148
-0.077514648,14.43282962,5,1.192047119
-0.067245483,14.43328739,5,1.189300537
-0.054016113,14.43252445,5,1.18649292
-0.046478271,14.43267704,5,1.183776855
-0.040893555,14.43282962,5,1.18069458
-0.034545898,14.43420291,5,1.178039551
-0.029296875,14.43237186,5,1.175811768
-0.02583313,14.43206668,5,1.173339844
-0.021072388,14.43160892,5,1.170806885
-0.021072388,14.43282962,5,1.16885376
-0.021392822,14.42535282,5,1.166656494
-0.024154663,14.41955448,5,1.165313721
-0.022521973,14.41940189,5,1.163574219
-0.019393921,14.41985965,5,1.161102295
-0.018356323,14.4192493,5,1.159606934
-0.017974854,14.41940189,5,1.158691406
-0.015472412,14.41940189,5,1.156341553
-0.01675415,14.42016483,5,1.155670166
-0.01499939,14.42047,5,1.154052734
-0.011306763,14.41985965,5,1.152679443
-0.009384155,14.4192493,5,1.15133667
-0.007583618,14.42031742,5,1.150543213
-0.003067017,14.42016483,5,1.149017334
-0.00328064,14.41848636,5,1.148956299
-0.003677368,14.41955448,5,1.146728516
-0.003341675,14.41879154,5,1.146484375
-0.002792358,14.42062259,5,1.145874023
-0.004241943,14.42062259,5,1.144226074
-0.002639771,14.41970706,5,1.144073486
-0.002822876,14.41985965,5,1.143890381
-0.001739502,14.42047,5,1.142211914
-0.001937866,14.42016483,5,1.141784668
-0.000701904,14.42047,5,1.14175415
0.00012207,14.42108036,5,1.141540527
0.00151062,14.41146732,5,1.139770508
0.002044678,14.40750003,5,1.139282227
0.00189209,14.4079578,5,1.139099121
0.002853394,14.40780521,5,1.139221191
0.00553894,14.40765262,5,1.139160156
0.007171631,14.40765262,5,1.137908936
0.006195068,14.40887332,5,1.13684082
0.004882813,14.40826297,5,1.136474609
0.008392334,14.40826297,5,1.13671875
0.009490967,14.40841556,5,1.136871338
0.002197266,14.40780521,5,1.136810303
0.000595093,14.40719486,5,1.136901855
0.008163452,14.40902591,5,1.134521484
0.01348877,14.40811038,5,1.134277344
0.018096924,14.40612674,5,1.134368896
0.02406311,14.40780521,5,1.134277344
0.032165527,14.40856815,5,1.134246826
0.020477295,14.40765262,5,1.134277344
0.000259399,14.40765262,5,1.134155273
-0.008026123,14.4079578,5,1.134338379
-0.013061523,14.4079578,5,1.133392334
-0.015274048,14.4079578,5,1.132019043
-0.01348877,14.40856815,5,1.131866455
-0.011627197,14.40902591,5,1.131652832
-0.011276245,14.40811038,5,1.131896973
-0.017868042,14.40780521,5,1.131744385
-0.047561646,14.40872074,5,1.132019043
-0.04057312,14.40841556,5,1.131713867
0.097000122,14.40765262,5,1.131896973
0.360290527,14.40734745,5,1.132019043
0.61315918,14.40688968,5,1.131774902
0.322433472,14.40811038,5,1.130493164
-0.192886353,14.40872074,5,1.129272461
-0.39453125,14.40765262,5,1.129302979
-0.341598511,14.40841556,5,1.129425049
-0.199478149,14.39803958,5,1.129425049
-0.076263428,14.39514041,5,1.129425049
-0.009399414,14.39468265,5,1.129455566
0.013549805,14.39651371,5,1.129516602
0.024841309,14.39468265,5,1.129669189
0.032775879,14.39575077,5,1.129333496
0.035476685,14.39651371,5,1.129516602
0.038146973,14.39575077,5,1.129272461
0.039199829,14.39590335,5,1.129364014
0.043106079,14.39544559,5,1.127685547
0.044845581,14.395293,5,1.12713623
0.050933838,14.39544559,5,1.126800537
0.059371948,14.39590335,5,1.126983643
0.069091797,14.395293,5,1.12701416
0.078964233,14.39605594,5,1.12713623
0.094619751,14.395293,5,1.127166748
0.107421875,14.39498783,5,1.127044678
0.121795654,14.39422489,5,1.127075195
0.133209229,14.39605594,5,1.126831055
0.137130737,14.39498783,5,1.127258301
0.130783081,14.39575077,5,1.12701416
0.097793579,14.39590335,5,1.126373291
0.03527832,14.39575077,5,1.124420166
-0.038619995,14.39514041,5,1.124542236
-0.107299805,14.39514041,5,1.124694824
-0.157577515,14.39651371,5,1.122528076
-0.187667847,14.39437747,5,1.121948242
-0.198776245,14.38186527,5,1.121795654
-0.197143555,14.38293338,5,1.119598389
-0.182876587,14.38339115,5,1.119445801
-0.168731689,14.38583255,5,1.117858887
-0.152267456,14.38278079,5,1.11706543
-0.137680054,14.38369632,5,1.116363525
-0.118331909,14.3840015,5,1.114685059
-0.103729248,14.38339115,5,1.114440918
-0.091690063,14.38293338,5,1.112213135
-0.080612183,14.38369632,5,1.111968994
-0.072235107,14.38354373,5,1.111022949
-0.063644409,14.38262821,5,1.109527588
-0.051269531,14.38354373,5,1.109466553
-0.042785645,14.38415409,5,1.10836792
-0.037033081,14.3840015,5,1.107421875
-0.033859253,14.38354373,5,1.107055664
-0.030563354,14.38430667,5,1.106994629
-0.026519775,14.38339115,5,1.107055664
-0.019989014,14.3840015,5,1.10723877
-0.021179199,14.38232303,5,1.106964111
-0.019424438,14.38262821,5,1.107025146
-0.016860962,14.38415409,5,1.106933594
-0.012008667,14.38278079,5,1.107116699
-0.011672974,14.38369632,5,1.108703613
-0.010940552,14.37728763,5,1.109558105
-0.010986328,14.37118412,5,1.110290527
-0.008575439,14.37118412,5,1.111938477
-0.009078979,14.370116,5,1.113372803
-0.006759644,14.37164188,5,1.114654541
-0.003585815,14.36996341,5,1.11706543
-0.001037598,14.370116,5,1.118835449
-0.003082275,14.37057376,5,1.120574951
-0.002578735,14.37042118,5,1.12298584
-0.001403809,14.3713367,5,1.125091553
0.001953125,14.37118412,5,1.12713623
0.005493164,14.370116,5,1.129638672
0.003540039,14.37164188,5,1.132110596
0.001739502,14.37148929,5,1.13482666
0.005584717,14.37042118,5,1.137542725
0.003936768,14.36996341,5,1.140228271
0.003189087,14.37194705,5,1.142883301
0.003387451,14.37087894,5,1.146026611
0.003555298,14.37026859,5,1.149536133
0.003799438,14.37057376,5,1.152648926
0.006652832,14.37270999,5,1.155822754
0.006088257,14.37026859,5,1.159545898
0.008911133,14.36813236,5,1.162963867
0.01234436,14.35821414,5,1.167022705
0.008117676,14.35836673,5,1.17074585
0.004013062,14.35897708,5,1.174804688
0.014526367,14.35867191,5,1.178924561
0.021133423,14.35836673,5,1.182647705
0.028381348,14.35943485,5,1.186981201
0.030181885,14.35912967,5,1.191375732
0.034423828,14.35897708,5,1.195831299
0.026809692,14.35729862,5,1.200195313
0.008209229,14.35867191,5,1.204925537
-0.005477905,14.35928226,5,1.209503174
-0.010940552,14.35912967,5,1.214263916
-0.008880615,14.35867191,5,1.219085693
-0.009414673,14.35912967,5,1.224365234
-0.009399414,14.35897708,5,1.228942871
-0.008209229,14.35745121,5,1.234436035
-0.010131836,14.3588245,5,1.239562988
-0.038284302,14.35897708,5,1.244842529
-0.053085327,14.35851932,5,1.25012207
0.060180664,14.35897708,5,1.255706787
0.306854248,14.35851932,5,1.261444092
0.608215332,14.35653568,5,1.267303467
0.433151245,14.34554935,5,1.272857666
-0.117370605,14.34692264,5,1.278045654
-0.381256104,14.34570194,5,1.284179688
-0.364685059,14.34661746,5,1.289886475
-0.239929199,14.34600711,5,1.29586792
-0.111221313,14.34570194,5,1.302215576
-0.023727417,14.34631229,5,1.308105469
0.011352539,14.34554935,5,1.314025879
0.026733398,14.34585453,5,1.3203125
0.032211304,14.34631229,5,1.326324463
0.035751343,14.34692264,5,1.332458496
0.043029785,14.3461597,5,1.338897705
0.042861938,14.34600711,5,1.345001221
0.04927063,14.34600711,5,1.351623535
0.051452637,14.34570194,5,1.357849121
0.059082031,14.34631229,5,1.364440918
0.065979004,14.34600711,5,1.370910645
0.075302124,14.34707523,5,1.377288818
0.08505249,14.34585453,5,1.384002686
0.103851318,14.34692264,5,1.390197754
0.123977661,14.34600711,5,1.397064209
0.136291504,14.33517337,5,1.403076172
0.144302368,14.3360889,5,1.409698486
0.15423584,14.33410526,5,1.415405273
0.150894165,14.33441043,5,1.421875
0.124008179,14.33456302,5,1.42767334
0.066070557,14.33593631,5,1.433349609
-0.00668335,14.33471561,5,1.438964844
-0.076721191,14.33425785,5,1.444641113
-0.130706787,14.33410526,5,1.449737549
-0.16506958,14.33502079,5,1.455505371
-0.177902222,14.33563114,5,1.460296631
-0.174346924,14.33517337,5,1.465057373
-0.163589478,14.33517337,5,1.470031738
-0.146453857,14.33547855,5,1.475189209
-0.129119873,14.33502079,5,1.479614258
-0.116821289,14.33563114,5,1.484130859
-0.103820801,14.33502079,5,1.488372803
-0.09336853,14.33685184,5,1.492431641
-0.083465576,14.33471561,5,1.497009277
-0.074478149,14.33380008,5,1.501068115
-0.064498901,14.33532596,5,1.504882813
-0.059310913,14.33410526,5,1.508575439
-0.051620483,14.33563114,5,1.511962891
-0.042892456,14.32891727,5,1.515991211
-0.033599854,14.32159305,5,1.519195557
-0.029769897,14.32205081,5,1.522674561
-0.028015137,14.32311893,5,1.526367188
-0.02545166,14.32205081,5,1.529266357
-0.02104187,14.32159305,5,1.532592773
-0.019699097,14.32113529,5,1.535766602
-0.019989014,14.3222034,5,1.538696289
-0.022827148,14.3222034,5,1.541931152
-0.019592285,14.32342411,5,1.544769287
-0.0181427,14.32205081,5,1.547515869
-0.017089844,14.32250858,5,1.550384521
-0.017166138,14.32250858,5,1.553344727
-0.01651001,14.32281375,5,1.555358887
-0.015808105,14.32281375,5,1.557495117
-0.01234436,14.32235599,5,1.559936523
-0.010360718,14.32174564,5,1.562164307
-0.008514404,14.32174564,5,1.563873291
-0.006820679,14.32174564,5,1.564910889
-0.006546021,14.32159305,5,1.56729126
-0.006668091,14.32083011,5,1.567352295
-0.002349854,14.32281375,5,1.568939209
-0.00012207,14.31381107,5,1.569946289
0.003448486,14.31075931,5,1.569854736
0.000991821,14.31030155,5,1.569793701
-0.003036499,14.31030155,5,1.569732666
-0.004943848,14.31075931,5,1.569519043
-0.00062561,14.31030155,5,1.569702148
0.001556396,14.30908084,5,1.569702148
0.004653931,14.31045413,5,1.568817139
0.000396729,14.31045413,5,1.567352295
-0.004180908,14.31045413,5,1.566436768
0.00088501,14.31030155,5,1.564910889
0.006286621,14.31014896,5,1.562805176
0.003097534,14.30953861,5,1.561187744
0.004959106,14.31014896,5,1.558837891
0.012649536,14.31030155,5,1.556213379
0.012695313,14.30984378,5,1.553619385
-0.002990723,14.31045413,5,1.550537109
-0.015823364,14.31014896,5,1.547454834
-0.024276733,14.30892826,5,1.5440979
-0.022125244,14.31045413,5,1.540924072
-0.019210815,14.30999637,5,1.536621094
-0.015945435,14.30984378,5,1.533538818
-0.017608643,14.31014896,5,1.529663086
-0.016220093,14.31030155,5,1.525604248
-0.029449463,14.30282474,5,1.52142334
-0.057601929,14.29901004,5,1.517272949
0.010818481,14.29733158,5,1.512817383
0.223510742,14.2970264,5,1.50881958
0.528594971,14.29626346,5,1.504211426
0.562484741,14.29672122,5,1.499603271
0.038955688,14.2958057,5,1.49508667
-0.351242065,14.2970264,5,1.490264893
-0.392486572,14.29687381,5,1.485717773
-0.279129028,14.2970264,5,1.481018066
-0.138534546,14.2970264,5,1.476257324
-0.030975342,14.29717899,5,1.471557617
0.01499939,14.29763675,5,1.466674805
0.028411865,14.29656864,5,1.462005615
0.034790039,14.29672122,5,1.457397461
0.04208374,14.29672122,5,1.452972412
0.046264648,14.28619266,5,1.448242188
0.050460815,14.28436161,5,1.443725586
0.053787231,14.28451419,5,1.438598633
0.057693481,14.28481937,5,1.4347229
0.061553955,14.28558231,5,1.429992676
0.069198608,14.28542972,5,1.425262451
0.0753479,14.28436161,5,1.420562744
0.084564209,14.28619266,5,1.416259766
0.094360352,14.2857349,5,1.411987305
0.108108521,14.28527713,5,1.40725708
0.118896484,14.28115726,5,1.402893066
0.12979126,14.27352787,5,1.398132324
0.1355896,14.27169681,5,1.393218994
0.1353302,14.2730701,5,1.388214111
0.11265564,14.27245975,5,1.383514404
0.062759399,14.27139163,5,1.378356934
-0.008834839,14.27261234,5,1.373474121
-0.081680298,14.2730701,5,1.368682861
-0.140380859,14.27383304,5,1.363769531
-0.177871704,14.27261234,5,1.358215332
-0.194656372,14.27352787,5,1.353637695
-0.195098877,14.27398563,5,1.348602295
-0.187301636,14.27169681,5,1.343444824
-0.172637939,14.27291751,5,1.338378906
-0.158920288,14.27261234,5,1.333740234
-0.143798828,14.27291751,5,1.328857422
-0.126693726,14.27276493,5,1.324462891
-0.109329224,14.27123905,5,1.319519043
-0.097000122,14.27291751,5,1.314849854
-0.083602905,14.27276493,5,1.309509277
-0.072982788,14.27245975,5,1.305023193
-0.062332153,14.27200199,5,1.300506592
-0.054550171,14.26086307,5,1.295806885
-0.0440979,14.26040531,5,1.291046143
-0.035995483,14.25948978,5,1.286865234
-0.029006958,14.26040531,5,1.282867432
-0.024368286,14.26025272,5,1.277893066
-0.02053833,14.25979496,5,1.274200439
-0.016815186,14.25948978,5,1.269836426
-0.013320923,14.25948978,5,1.265991211
-0.011306763,14.25979496,5,1.262695313
-0.011306763,14.26025272,5,1.258605957
-0.011749268,14.26025272,5,1.255310059
-0.013092041,14.26071048,5,1.251525879
-0.01473999,14.26071048,5,1.248565674
-0.012130737,14.2591846,5,1.245666504
-0.010223389,14.26116825,5,1.242248535
-0.007324219,14.26101566,5,1.239349365
-0.006027222,14.26116825,5,1.236633301
-0.004730225,14.26010013,5,1.233520508
-0.004104614,14.26040531,5,1.231292725
-0.003189087,14.26101566,5,1.228363037
-0.002365112,14.2567432,5,1.226074219
0.001556396,14.24835086,5,1.223999023
0.003341675,14.24804569,5,1.221405029
0.005981445,14.24621463,5,1.219482422
0.006607056,14.24804569,5,1.217254639
0.007003784,14.24636722,5,1.215270996
0.005737305,14.24804569,5,1.212921143
0.005767822,14.24865604,5,1.211242676
0.007324219,14.24896121,5,1.209289551
0.007781982,14.24819828,5,1.208007813
0.006912231,14.24835086,5,1.205505371
0.006072998,14.24758792,5,1.203796387
0.003128052,14.24850345,5,1.203094482
0.003341675,14.24880863,5,1.200744629
0.004104614,14.24850345,5,1.199584961
0.004150391,14.24865604,5,1.197967529
0.006469727,14.2478931,5,1.197113037
0.011505127,14.24819828,5,1.195617676
0.009902954,14.24880863,5,1.195648193
0.009414673,14.2478931,5,1.194000244
0.007354736,14.24819828,5,1.193389893
0.006546021,14.24880863,5,1.193359375
0.007171631,14.24774051,5,1.193115234
0.006881714,14.2478931,5,1.193206787
0.002578735,14.24728275,5,1.193695068
0.009033203,14.24011112,5,1.193603516
0.015869141,14.23553348,5,1.19329834
0.018356323,14.23568607,5,1.193115234
0.017471313,14.23690677,5,1.19317627
0.027145386,14.23629642,5,1.194366455
0.02961731,14.23644901,5,1.19543457
0.016952515,14.23614383,5,1.195678711
0.00050354,14.2366016,5,1.196838379
-0.009658813,14.23599124,5,1.1980896
-0.012939453,14.2352283,5,1.198242188
-0.01423645,14.23614383,5,1.200927734
-0.016067505,14.23644901,5,1.201019287
-0.012481689,14.23568607,5,1.203033447
-0.01322937,14.23721195,5,1.203430176
-0.03137207,14.23751712,5,1.205444336
-0.061126709,14.23690677,5,1.206085205
0.006332397,14.23614383,5,1.208251953
0.201766968,14.23644901,5,1.208770752
0.501190186,14.2378223,5,1.210754395
0.542404175,14.23614383,5,1.211212158
0.037490845,14.23553348,5,1.212738037
-0.343643188,14.23599124,5,1.213623047
-0.390441895,14.23553348,5,1.215240479
-0.267349243,14.23675418,5,1.215820313
-0.120941162,14.2366016,5,1.217681885
-0.023803711,14.23736454,5,1.217895508
0.01461792,14.23629642,5,1.220123291
0.026351929,14.23629642,5,1.220245361
0.034240723,14.23583866,5,1.222686768
0.037155151,14.23614383,5,1.222686768
0.035675049,14.23599124,5,1.224700928
0.034835815,14.23644901,5,1.225219727
0.037841797,14.23629642,5,1.226409912
0.043670654,14.22790409,5,1.227935791
0.04989624,14.22439456,5,1.228393555
0.053649902,14.22424198,5,1.230377197
0.064620972,14.2251575,5,1.230621338
0.076141357,14.22378421,5,1.232391357
0.09072876,14.22424198,5,1.232940674
0.10357666,14.22347904,5,1.234191895
0.119781494,14.22317386,5,1.23538208
0.131484985,14.22378421,5,1.235290527
0.142166138,14.22363163,5,1.237579346
0.141159058,14.22485233,5,1.237670898
0.123474121,14.2239368,5,1.237854004
0.077102661,14.2239368,5,1.239837646
0.005935669,14.2239368,5,1.240020752
-0.070709229,14.22408939,5,1.239868164
-0.131378174,14.22469974,5,1.24029541
-0.174514771,14.22363163,5,1.241271973
-0.195495605,14.22347904,5,1.242340088
-0.202514648,14.22332645,5,1.242248535
-0.196350098,14.22454715,5,1.242523193
-0.187164307,14.2239368,5,1.24230957
-0.171905518,14.22378421,5,1.242736816
-0.154174805,14.22286869,5,1.242767334
-0.13949585,14.22408939,5,1.242401123
-0.126174927,14.22347904,5,1.242279053
-0.110519409,14.2239368,5,1.24230957
-0.095962524,14.22439456,5,1.242797852
-0.083511353,14.2239368,5,1.242401123
-0.072647095,14.22332645,5,1.242645264
-0.060943604,14.22454715,5,1.242614746
-0.055587769,14.22485233,5,1.242340088
-0.048812866,14.22378421,5,1.242614746
-0.042907715,14.22439456,5,1.24005127
-0.033508301,14.22302127,5,1.24005127
-0.030792236,14.22302127,5,1.240081787
-0.029785156,14.22454715,5,1.240020752
-0.027191162,14.22347904,5,1.239868164
-0.024887085,14.22378421,5,1.239898682
-0.023696899,14.22454715,5,1.237487793
-0.018676758,14.22439456,5,1.237579346
-0.017745972,14.22454715,5,1.237548828
-0.017913818,14.22286869,5,1.237518311
-0.015411377,14.22439456,5,1.23651123
-0.01133728,14.2251575,5,1.235015869
-0.013961792,14.2239368,5,1.235290527
-0.011810303,14.2239368,5,1.235015869
-0.010116577,14.2239368,5,1.23449707
-0.009078979,14.2239368,5,1.232543945
-0.009994507,14.22378421,5,1.232635498
-0.009307861,14.22302127,5,1.232849121
-0.007202148,14.22332645,5,1.232666016
-0.001861572,14.22302127,5,1.231811523
0.001663208,14.22363163,5,1.229980469
0.003631592,14.22332645,5,1.230255127
0.002410889,14.22347904,5,1.23034668
0.004043579,14.22378421,5,1.230133057
0.006958008,14.22302127,5,1.230316162
0.0078125,14.22408939,5,1.230285645
0.007125854,14.22454715,5,1.230010986
0.008041382,14.22469974,5,1.23034668
0.005142212,14.22454715,5,1.230377197
0.007904053,14.2251575,5,1.230072021
0.00994873,14.22347904,5,1.230255127
0.009048462,14.22347904,5,1.230255127
0.00869751,14.22408939,5,1.232574463
0.006988525,14.22378421,5,1.232727051
0.006408691,14.2227161,5,1.232543945
0.006835938,14.22332645,5,1.235046387
0.006210327,14.22363163,5,1.234985352
0.007858276,14.22332645,5,1.236816406
0.006408691,14.22561527,5,1.237609863
0.006378174,14.22408939,5,1.239898682
0.003814697,14.22424198,5,1.24130249
0.00819397,14.22408939,5,1.242523193
0.012756348,14.22332645,5,1.244842529
0.009475708,14.22347904,5,1.247314453
0.001098633,14.2239368,5,1.24911499
0.007232666,14.22347904,5,1.251495361
0.011398315,14.22378421,5,1.25378418
0.015029907,14.22439456,5,1.255889893
0.014755249,14.22302127,5,1.258728027
0.025863647,14.22424198,5,1.261413574
0.028137207,14.22317386,5,1.264038086
0.016830444,14.2227161,5,1.266448975
0.002655029,14.22363163,5,1.26953125
-0.002288818,14.22439456,5,1.272766113
-0.005355835,14.22439456,5,1.275634766
-0.005523682,14.22439456,5,1.278686523
-0.006896973,14.22332645,5,1.282196045
-0.007873535,14.22378421,5,1.285614014
-0.010574341,14.22256351,5,1.28918457
-0.024963379,14.22363163,5,1.292999268
-0.062179565,14.22439456,5,1.296875
-0.007629395,14.2239368,5,1.300598145
0.186737061,14.22302127,5,1.305206299
0.489746094,14.22469974,5,1.309509277
0.586853027,14.22332645,5,1.314117432
0.093780518,14.22363163,5,1.318481445
-0.322845459,14.22378421,5,1.323150635
-0.387329102,14.22408939,5,1.327514648
